jaar;gebiedcode15;variabele;waarde;
2016;E40;BEVSUR_P;3.0;
2015;E40;BEVSUR_P;3.5;
2020;E40;BEVANTIL_P;0.8;
2019;E40;BEVANTIL_P;0.7;
2017;E40;BEVANTIL_P;0.7;
2016;E40;BEVANTIL_P;0.7;
2015;E40;BEVANTIL_P;0.7;
2020;E40;BEVTURK_P;2.7;
2019;E40;BEVTURK_P;2.8;
2017;E40;BEVTURK_P;3.5;
2016;E40;BEVTURK_P;3.4;
2015;E40;BEVTURK_P;3.5;
2020;E40;BEVMAROK_P;4.6;
2019;E40;BEVMAROK_P;4.7;
2017;E40;BEVMAROK_P;5.0;
2016;E40;BEVMAROK_P;5.0;
2015;E40;BEVMAROK_P;5.0;
2020;E40;BEVOVNW_P;9.3;
2019;E40;BEVOVNW_P;8.9;
2017;E40;BEVOVNW_P;7.8;
2016;E40;BEVOVNW_P;7.5;
2015;E40;BEVOVNW_P;7.1;
2020;E40;BEVWEST_P;23.8;
2019;E40;BEVWEST_P;22.5;
2018;E40;BEVTOTAAL;6903;
2018;E40;BEVMAN;3337;
2018;E40;BEVVROUW;3565;
2018;E40;BEVMAN_P;48.3;
2018;E40;BEVVROUW_P;51.6;
2018;E40;BEVDICHT;25079;
2018;E40;BEVSUR;219;
2018;E40;BEVANTIL;51;
2018;E40;BEVTURK;206;
2018;E40;BEVMAROK;340;
2018;E40;BEVOVNW;578;
2018;E40;BEVWEST;1498;
2018;E40;BEVAUTOCH;4011;
2018;E40;BEVSUR_P;3.2;
2018;E40;BEVANTIL_P;0.7;
2018;E40;BEVTURK_P;3.0;
2018;E40;BEVMAROK_P;4.9;
2018;E40;BEVOVNW_P;8.4;
2018;E40;BEVWEST_P;21.7;
2018;E40;BEVAUTOCH_P;58.1;
2018;E40;BEVNW;1394;
2018;E40;BEVNW_P;20.2;
2018;E40;BEVEGNW;788;
2018;E40;BEVEGWEST;889;
2018;E40;BEVNSTEDELING;3421;
2018;E40;BEVNSTEDELING_P;49.6;
2018;E40;BEVOPLLAAG_P;13;
2018;E40;BEVOPLMID_P;25;
2018;E40;BEVOPLHOOG_P;62;
2018;E40;BEVHHMKIND;743;
2018;E40;BEVHHMKIND_P;18.9;
2018;E40;BEV1P80PLUS;65;
2018;E40;BEV1P80PLUS_P;0.9;
2018;E40;BEV1P65_79V;132;
2018;E40;BEV1P65_79M;98;
2018;E40;BEV1P80PLUSV;46;
2018;E40;BEV1P80PLUSM;19;
2018;E40;BEV0_4;382;
2018;E40;BEV5_9;275;
2018;E40;BEV10_14;186;
2018;E40;BEV15_19;203;
2018;E40;BEV20_24;604;
2018;E40;BEV25_29;1166;
2018;E40;BEV30_34;1014;
2018;E40;BEV35_39;698;
2018;E40;BEV40_44;540;
2018;E40;BEV45_49;414;
2018;E40;BEV50_54;370;
2018;E40;BEV55_59;269;
2018;E40;BEV60_64;207;
2017;E40;BEVWEST_P;20.7;
2016;E40;BEVWEST_P;19.7;
2015;E40;BEVWEST_P;18.5;
2020;E40;BEVAUTOCH_P;55.7;
2019;E40;BEVAUTOCH_P;57.1;
2017;E40;BEVAUTOCH_P;59.4;
2016;E40;BEVAUTOCH_P;60.7;
2015;E40;BEVAUTOCH_P;61.6;
2020;E40;BEVNW;1405;
2019;E40;BEVNW;1386;
2017;E40;BEVNW;1384;
2016;E40;BEVNW;1342;
2015;E40;BEVNW;1342;
2020;E40;BEVNW_P;20.5;
2019;E40;BEVNW_P;20.3;
2017;E40;BEVNW_P;20.0;
2016;E40;BEVNW_P;19.6;
2015;E40;BEVNW_P;19.9;
2020;E40;BEVEGNW;829;
2019;E40;BEVEGNW;820;
2017;E40;BEVEGNW;776;
2016;E40;BEVEGNW;760;
2015;E40;BEVEGNW;759;
2020;E40;BEVEGWEST;1044;
2019;E40;BEVEGWEST;940;
2017;E40;BEVEGWEST;827;
2016;E40;BEVEGWEST;745;
2015;E40;BEVEGWEST;677;
2020;E40;BEVNSTEDELING;3345;
2019;E40;BEVNSTEDELING;3372;
2017;E40;BEVNSTEDELING;3448;
2016;E40;BEVNSTEDELING;3434;
2015;E40;BEVNSTEDELING;3385;
2020;E40;BEVNSTEDELING_P;48.9;
2019;E40;BEVNSTEDELING_P;49.5;
2017;E40;BEVNSTEDELING_P;49.7;
2016;E40;BEVNSTEDELING_P;50.2;
2015;E40;BEVNSTEDELING_P;50.1;
2017;E40;BEVOPLLAAG_P;13;
2016;E40;BEVOPLLAAG_P;13;
2015;E40;BEVOPLLAAG_P;13;
2017;E40;BEVOPLMID_P;25;
2016;E40;BEVOPLMID_P;25;
2015;E40;BEVOPLMID_P;26;
2017;E40;BEVOPLHOOG_P;62;
2016;E40;BEVOPLHOOG_P;62;
2015;E40;BEVOPLHOOG_P;61;
2020;E40;BEVHHMKIND;721;
2019;E40;BEVHHMKIND;724;
2017;E40;BEVHHMKIND;757;
2016;E40;BEVHHMKIND;753;
2015;E40;BEVHHMKIND;743;
2020;E40;BEVHHMKIND_P;18.3;
2019;E40;BEVHHMKIND_P;18.3;
2017;E40;BEVHHMKIND_P;19.1;
2016;E40;BEVHHMKIND_P;19.0;
2015;E40;BEVHHMKIND_P;18.7;
2020;E40;BEV1P80PLUS;71;
2019;E40;BEV1P80PLUS;66;
2017;E40;BEV1P80PLUS;66;
2016;E40;BEV1P80PLUS;59;
2015;E40;BEV1P80PLUS;60;
2020;E40;BEV1P80PLUS_P;1.0;
2019;E40;BEV1P80PLUS_P;1.0;
2017;E40;BEV1P80PLUS_P;1.0;
2016;E40;BEV1P80PLUS_P;0.9;
2015;E40;BEV1P80PLUS_P;0.9;
2020;E40;BEV1P65_79V;133;
2019;E40;BEV1P65_79V;130;
2017;E40;BEV1P65_79V;140;
2016;E40;BEV1P65_79V;146;
2015;E40;BEV1P65_79V;139;
2020;E40;BEV1P65_79M;104;
2019;E40;BEV1P65_79M;97;
2017;E40;BEV1P65_79M;89;
2016;E40;BEV1P65_79M;91;
2015;E40;BEV1P65_79M;84;
2020;E40;BEV1P80PLUSV;48;
2019;E40;BEV1P80PLUSV;47;
2017;E40;BEV1P80PLUSV;43;
2016;E40;BEV1P80PLUSV;41;
2015;E40;BEV1P80PLUSV;40;
2020;E40;BEV1P80PLUSM;23;
2019;E40;BEV1P80PLUSM;19;
2017;E40;BEV1P80PLUSM;23;
2016;E40;BEV1P80PLUSM;18;
2015;E40;BEV1P80PLUSM;20;
2020;E40;BEV0_4;358;
2019;E40;BEV0_4;351;
2017;E40;BEV0_4;413;
2016;E40;BEV0_4;415;
2015;E40;BEV0_4;415;
2020;E40;BEV5_9;259;
2019;E40;BEV5_9;266;
2017;E40;BEV5_9;258;
2016;E40;BEV5_9;246;
2015;E40;BEV5_9;239;
2020;E40;BEV10_14;204;
2019;E40;BEV10_14;190;
2017;E40;BEV10_14;197;
2016;E40;BEV10_14;197;
2015;E40;BEV10_14;181;
2020;E40;BEV15_19;205;
2019;E40;BEV15_19;206;
2017;E40;BEV15_19;188;
2016;E40;BEV15_19;177;
2015;E40;BEV15_19;188;
2020;E40;BEV20_24;553;
2019;E40;BEV20_24;543;
2017;E40;BEV20_24;620;
2016;E40;BEV20_24;620;
2015;E40;BEV20_24;634;
2020;E40;BEV25_29;1143;
2019;E40;BEV25_29;1190;
2017;E40;BEV25_29;1149;
2016;E40;BEV25_29;1148;
2015;E40;BEV25_29;1128;
2020;E40;BEV30_34;1055;
2019;E40;BEV30_34;1027;
2017;E40;BEV30_34;1027;
2016;E40;BEV30_34;997;
2015;E40;BEV30_34;993;
2020;E40;BEV35_39;677;
2019;E40;BEV35_39;682;
2017;E40;BEV35_39;732;
2016;E40;BEV35_39;741;
2015;E40;BEV35_39;709;
2020;E40;BEV40_44;530;
2019;E40;BEV40_44;517;
2017;E40;BEV40_44;535;
2016;E40;BEV40_44;519;
2015;E40;BEV40_44;530;
2020;E40;BEV45_49;418;
2019;E40;BEV45_49;419;
2017;E40;BEV45_49;416;
2016;E40;BEV45_49;400;
2015;E40;BEV45_49;399;
2020;E40;BEV50_54;362;
2019;E40;BEV50_54;358;
2017;E40;BEV50_54;383;
2016;E40;BEV50_54;385;
2015;E40;BEV50_54;347;
2020;E40;BEV55_59;295;
2019;E40;BEV55_59;277;
2017;E40;BEV55_59;243;
2016;E40;BEV55_59;222;
2015;E40;BEV55_59;230;
2020;E40;BEV60_64;205;
2019;E40;BEV60_64;218;
2017;E40;BEV60_64;209;
2016;E40;BEV60_64;200;
2015;E40;BEV60_64;197;
2020;E40;BEV65_69;174;
2018;E40;IINKQ1_P;27;
2017;E40;IINKQ1_P;29;
2016;E40;IINKQ1_P;29;
2015;E40;IINKQ1_P;28;
2018;E40;IINKQ2_P;22;
2017;E40;IINKQ2_P;21;
2016;E40;IINKQ2_P;22;
2015;E40;IINKQ2_P;21;
2018;E40;IINKQ3_P;19;
2017;E40;IINKQ3_P;18;
2016;E40;IINKQ3_P;19;
2015;E40;IINKQ3_P;19;
2018;E40;IINKQ4_P;15;
2017;E40;IINKQ4_P;15;
2016;E40;IINKQ4_P;14;
2015;E40;IINKQ4_P;14;
2018;E40;IINKQ5_P;17;
2017;E40;IINKQ5_P;18;
2016;E40;IINKQ5_P;17;
2015;E40;IINKQ5_P;17;
2020;E41;BEVTOTAAL;7696;
2019;E41;BEVTOTAAL;7527;
2017;E41;BEVTOTAAL;6977;
2016;E41;BEVTOTAAL;6992;
2015;E41;BEVTOTAAL;6749;
2020;E41;BEVMAN;4148;
2019;E41;BEVMAN;4105;
2017;E41;BEVMAN;3746;
2016;E41;BEVMAN;3792;
2015;E41;BEVMAN;3591;
2020;E41;BEVVROUW;3548;
2019;E41;BEVVROUW;3422;
2017;E41;BEVVROUW;3231;
2016;E41;BEVVROUW;3200;
2015;E41;BEVVROUW;3158;
2020;E41;BEVMAN_P;53.9;
2019;E41;BEVMAN_P;54.5;
2017;E41;BEVMAN_P;53.7;
2016;E41;BEVMAN_P;54.2;
2015;E41;BEVMAN_P;53.2;
2020;E41;BEVVROUW_P;46.1;
2019;E41;BEVVROUW_P;45.5;
2017;E41;BEVVROUW_P;46.3;
2016;E41;BEVVROUW_P;45.8;
2015;E41;BEVVROUW_P;46.8;
2020;E41;BEVDICHT;26803;
2019;E41;BEVDICHT;26215;
2017;E41;BEVDICHT;24239;
2016;E41;BEVDICHT;24110;
2015;E41;BEVDICHT;23272;
2020;E41;BEVSUR;772;
2019;E41;BEVSUR;744;
2017;E41;BEVSUR;678;
2016;E41;BEVSUR;688;
2015;E41;BEVSUR;614;
2020;E41;BEVANTIL;178;
2019;E41;BEVANTIL;172;
2017;E41;BEVANTIL;140;
2016;E41;BEVANTIL;133;
2015;E41;BEVANTIL;130;
2020;E41;BEVTURK;541;
2019;E41;BEVTURK;558;
2017;E41;BEVTURK;546;
2016;E41;BEVTURK;575;
2015;E41;BEVTURK;564;
2020;E41;BEVMAROK;1062;
2019;E41;BEVMAROK;1049;
2017;E41;BEVMAROK;992;
2016;E41;BEVMAROK;1004;
2015;E41;BEVMAROK;949;
2020;E41;BEVOVNW;1205;
2019;E41;BEVOVNW;1152;
2017;E41;BEVOVNW;900;
2016;E41;BEVOVNW;846;
2015;E41;BEVOVNW;781;
2020;E41;BEVWEST;1198;
2019;E41;BEVWEST;1104;
2017;E41;BEVWEST;998;
2016;E41;BEVWEST;982;
2015;E41;BEVWEST;937;
2020;E41;BEVAUTOCH;2740;
2019;E41;BEVAUTOCH;2748;
2017;E41;BEVAUTOCH;2723;
2016;E41;BEVAUTOCH;2764;
2015;E41;BEVAUTOCH;2774;
2020;E41;BEVSUR_P;10.0;
2019;E41;BEVSUR_P;9.9;
2017;E41;BEVSUR_P;9.7;
2016;E41;BEVSUR_P;9.8;
2015;E41;BEVSUR_P;9.1;
2020;E41;BEVANTIL_P;2.3;
2019;E41;BEVANTIL_P;2.3;
2017;E41;BEVANTIL_P;2.0;
2016;E41;BEVANTIL_P;1.9;
2015;E41;BEVANTIL_P;1.9;
2020;E41;BEVTURK_P;7.0;
2019;E41;BEVTURK_P;7.4;
2017;E41;BEVTURK_P;7.8;
2016;E41;BEVTURK_P;8.2;
2015;E41;BEVTURK_P;8.4;
2020;E41;BEVMAROK_P;13.8;
2019;E41;BEVMAROK_P;13.9;
2017;E41;BEVMAROK_P;14.2;
2016;E41;BEVMAROK_P;14.4;
2015;E41;BEVMAROK_P;14.1;
2020;E41;BEVOVNW_P;15.7;
2019;E41;BEVOVNW_P;15.3;
2017;E41;BEVOVNW_P;12.9;
2016;E41;BEVOVNW_P;12.1;
2015;E41;BEVOVNW_P;11.6;
2020;E41;BEVWEST_P;15.6;
2019;E41;BEVWEST_P;14.7;
2017;E41;BEVWEST_P;14.3;
2016;E41;BEVWEST_P;14.0;
2015;E41;BEVWEST_P;13.9;
2020;E41;BEVAUTOCH_P;35.6;
2019;E41;BEVAUTOCH_P;36.5;
2018;E41;BEVTOTAAL;7158;
2018;E41;BEVMAN;3890;
2018;E41;BEVVROUW;3268;
2018;E41;BEVMAN_P;54.3;
2018;E41;BEVVROUW_P;45.7;
2018;E41;BEVDICHT;24929;
2018;E41;BEVSUR;680;
2018;E41;BEVANTIL;165;
2018;E41;BEVTURK;563;
2018;E41;BEVMAROK;1000;
2018;E41;BEVOVNW;977;
2018;E41;BEVWEST;1061;
2018;E41;BEVAUTOCH;2712;
2018;E41;BEVSUR_P;9.5;
2018;E41;BEVANTIL_P;2.3;
2018;E41;BEVTURK_P;7.9;
2018;E41;BEVMAROK_P;14.0;
2018;E41;BEVOVNW_P;13.6;
2018;E41;BEVWEST_P;14.8;
2018;E41;BEVAUTOCH_P;37.9;
2018;E41;BEVNW;3385;
2018;E41;BEVNW_P;47.3;
2018;E41;BEVEGNW;2025;
2018;E41;BEVEGWEST;663;
2018;E41;BEVNSTEDELING;2253;
2018;E41;BEVNSTEDELING_P;31.5;
2018;E41;BEVOPLLAAG_P;34;
2018;E41;BEVOPLMID_P;30;
2018;E41;BEVOPLHOOG_P;37;
2018;E41;BEVHHMKIND;748;
2018;E41;BEVHHMKIND_P;15.8;
2018;E41;BEV1P80PLUS;56;
2018;E41;BEV1P80PLUS_P;0.8;
2018;E41;BEV1P65_79V;135;
2018;E41;BEV1P65_79M;94;
2018;E41;BEV1P80PLUSV;42;
2018;E41;BEV1P80PLUSM;14;
2018;E41;BEV0_4;348;
2018;E41;BEV5_9;277;
2018;E41;BEV10_14;216;
2018;E41;BEV15_19;220;
2018;E41;BEV20_24;577;
2018;E41;BEV25_29;950;
2018;E41;BEV30_34;998;
2018;E41;BEV35_39;758;
2018;E41;BEV40_44;578;
2018;E41;BEV45_49;583;
2018;E41;BEV50_54;470;
2018;E41;BEV55_59;385;
2018;E41;BEV60_64;287;
2017;E41;BEVAUTOCH_P;39.0;
2016;E41;BEVAUTOCH_P;39.5;
2015;E41;BEVAUTOCH_P;41.1;
2020;E41;BEVNW;3758;
2019;E41;BEVNW;3675;
2017;E41;BEVNW;3256;
2016;E41;BEVNW;3246;
2015;E41;BEVNW;3038;
2020;E41;BEVNW_P;48.8;
2019;E41;BEVNW_P;48.8;
2017;E41;BEVNW_P;46.7;
2016;E41;BEVNW_P;46.4;
2015;E41;BEVNW_P;45.0;
2020;E41;BEVEGNW;2185;
2019;E41;BEVEGNW;2142;
2017;E41;BEVEGNW;1930;
2016;E41;BEVEGNW;1926;
2015;E41;BEVEGNW;1804;
2020;E41;BEVEGWEST;763;
2019;E41;BEVEGWEST;688;
2017;E41;BEVEGWEST;588;
2016;E41;BEVEGWEST;574;
2015;E41;BEVEGWEST;555;
2020;E41;BEVNSTEDELING;2270;
2019;E41;BEVNSTEDELING;2282;
2017;E41;BEVNSTEDELING;2218;
2016;E41;BEVNSTEDELING;2228;
2015;E41;BEVNSTEDELING;2230;
2020;E41;BEVNSTEDELING_P;29.5;
2019;E41;BEVNSTEDELING_P;30.3;
2017;E41;BEVNSTEDELING_P;31.8;
2016;E41;BEVNSTEDELING_P;31.9;
2015;E41;BEVNSTEDELING_P;33.0;
2017;E41;BEVOPLLAAG_P;33;
2016;E41;BEVOPLLAAG_P;33;
2015;E41;BEVOPLLAAG_P;33;
2017;E41;BEVOPLMID_P;29;
2016;E41;BEVOPLMID_P;29;
2015;E41;BEVOPLMID_P;30;
2017;E41;BEVOPLHOOG_P;38;
2016;E41;BEVOPLHOOG_P;38;
2015;E41;BEVOPLHOOG_P;37;
2020;E41;BEVHHMKIND;861;
2019;E41;BEVHHMKIND;794;
2017;E41;BEVHHMKIND;759;
2016;E41;BEVHHMKIND;714;
2015;E41;BEVHHMKIND;693;
2020;E41;BEVHHMKIND_P;17.2;
2019;E41;BEVHHMKIND_P;15.9;
2017;E41;BEVHHMKIND_P;16.7;
2016;E41;BEVHHMKIND_P;15.4;
2015;E41;BEVHHMKIND_P;15.7;
2020;E41;BEV1P80PLUS;63;
2019;E41;BEV1P80PLUS;59;
2017;E41;BEV1P80PLUS;52;
2016;E41;BEV1P80PLUS;59;
2015;E41;BEV1P80PLUS;57;
2020;E41;BEV1P80PLUS_P;0.8;
2019;E41;BEV1P80PLUS_P;0.8;
2017;E41;BEV1P80PLUS_P;0.7;
2016;E41;BEV1P80PLUS_P;0.8;
2015;E41;BEV1P80PLUS_P;0.8;
2020;E41;BEV1P65_79V;134;
2019;E41;BEV1P65_79V;132;
2017;E41;BEV1P65_79V;133;
2016;E41;BEV1P65_79V;129;
2015;E41;BEV1P65_79V;119;
2020;E41;BEV1P65_79M;107;
2019;E41;BEV1P65_79M;103;
2017;E41;BEV1P65_79M;89;
2016;E41;BEV1P65_79M;84;
2015;E41;BEV1P65_79M;75;
2020;E41;BEV1P80PLUSV;45;
2019;E41;BEV1P80PLUSV;43;
2017;E41;BEV1P80PLUSV;40;
2016;E41;BEV1P80PLUSV;45;
2015;E41;BEV1P80PLUSV;43;
2020;E41;BEV1P80PLUSM;18;
2019;E41;BEV1P80PLUSM;16;
2017;E41;BEV1P80PLUSM;12;
2016;E41;BEV1P80PLUSM;14;
2015;E41;BEV1P80PLUSM;14;
2020;E41;BEV0_4;448;
2019;E41;BEV0_4;406;
2017;E41;BEV0_4;366;
2016;E41;BEV0_4;378;
2015;E41;BEV0_4;392;
2020;E41;BEV5_9;301;
2019;E41;BEV5_9;282;
2017;E41;BEV5_9;281;
2016;E41;BEV5_9;249;
2015;E41;BEV5_9;242;
2020;E41;BEV10_14;247;
2019;E41;BEV10_14;211;
2017;E41;BEV10_14;214;
2016;E41;BEV10_14;204;
2015;E41;BEV10_14;196;
2020;E41;BEV15_19;251;
2019;E41;BEV15_19;240;
2017;E41;BEV15_19;222;
2016;E41;BEV15_19;209;
2015;E41;BEV15_19;208;
2020;E41;BEV20_24;578;
2019;E41;BEV20_24;563;
2017;E41;BEV20_24;582;
2016;E41;BEV20_24;604;
2015;E41;BEV20_24;610;
2020;E41;BEV25_29;1044;
2019;E41;BEV25_29;1098;
2017;E41;BEV25_29;925;
2016;E41;BEV25_29;961;
2015;E41;BEV25_29;921;
2020;E41;BEV30_34;1023;
2019;E41;BEV30_34;996;
2017;E41;BEV30_34;959;
2016;E41;BEV30_34;933;
2015;E41;BEV30_34;932;
2020;E41;BEV35_39;810;
2019;E41;BEV35_39;792;
2017;E41;BEV35_39;704;
2016;E41;BEV35_39;718;
2015;E41;BEV35_39;675;
2020;E41;BEV40_44;559;
2019;E41;BEV40_44;553;
2017;E41;BEV40_44;594;
2016;E41;BEV40_44;617;
2015;E41;BEV40_44;609;
2020;E41;BEV45_49;567;
2019;E41;BEV45_49;625;
2017;E41;BEV45_49;565;
2016;E41;BEV45_49;550;
2015;E41;BEV45_49;495;
2020;E41;BEV50_54;510;
2019;E41;BEV50_54;490;
2017;E41;BEV50_54;455;
2016;E41;BEV50_54;470;
2015;E41;BEV50_54;451;
2020;E41;BEV55_59;467;
2019;E41;BEV55_59;409;
2017;E41;BEV55_59;353;
2016;E41;BEV55_59;348;
2015;E41;BEV55_59;303;
2020;E41;BEV60_64;343;
2019;E41;BEV60_64;325;
2017;E41;BEV60_64;260;
2016;E41;BEV60_64;249;
2015;E41;BEV60_64;243;
2020;E41;BEV65_69;211;
2018;E41;IINKQ1_P;35;
2017;E41;IINKQ1_P;36;
2016;E41;IINKQ1_P;51;
2015;E41;IINKQ1_P;51;
2018;E41;IINKQ2_P;24;
2017;E41;IINKQ2_P;23;
2016;E41;IINKQ2_P;18;
2015;E41;IINKQ2_P;19;
2018;E41;IINKQ3_P;18;
2017;E41;IINKQ3_P;19;
2016;E41;IINKQ3_P;14;
2015;E41;IINKQ3_P;15;
2018;E41;IINKQ4_P;14;
2017;E41;IINKQ4_P;14;
2016;E41;IINKQ4_P;10;
2015;E41;IINKQ4_P;9;
2018;E41;IINKQ5_P;9;
2017;E41;IINKQ5_P;9;
2016;E41;IINKQ5_P;6;
2015;E41;IINKQ5_P;6;
2020;E42;BEVTOTAAL;10435;
2019;E42;BEVTOTAAL;10367;
2017;E42;BEVTOTAAL;10619;
2016;E42;BEVTOTAAL;10481;
2015;E42;BEVTOTAAL;10440;
2020;E42;BEVMAN;5214;
2019;E42;BEVMAN;5203;
2017;E42;BEVMAN;5239;
2016;E42;BEVMAN;5199;
2015;E42;BEVMAN;5181;
2020;E42;BEVVROUW;5221;
2019;E42;BEVVROUW;5164;
2017;E42;BEVVROUW;5380;
2016;E42;BEVVROUW;5282;
2015;E42;BEVVROUW;5259;
2020;E42;BEVMAN_P;50.0;
2019;E42;BEVMAN_P;50.2;
2017;E42;BEVMAN_P;49.3;
2016;E42;BEVMAN_P;49.6;
2015;E42;BEVMAN_P;49.6;
2020;E42;BEVVROUW_P;50.0;
2019;E42;BEVVROUW_P;49.8;
2017;E42;BEVVROUW_P;50.7;
2016;E42;BEVVROUW_P;50.4;
2015;E42;BEVVROUW_P;50.4;
2020;E42;BEVDICHT;26156;
2019;E42;BEVDICHT;25985;
2017;E42;BEVDICHT;26546;
2016;E42;BEVDICHT;26203;
2015;E42;BEVDICHT;26100;
2020;E42;BEVSUR;527;
2019;E42;BEVSUR;523;
2017;E42;BEVSUR;552;
2016;E42;BEVSUR;577;
2015;E42;BEVSUR;583;
2020;E42;BEVANTIL;116;
2019;E42;BEVANTIL;114;
2017;E42;BEVANTIL;122;
2016;E42;BEVANTIL;123;
2015;E42;BEVANTIL;114;
2020;E42;BEVTURK;785;
2019;E42;BEVTURK;801;
2017;E42;BEVTURK;841;
2016;E42;BEVTURK;862;
2015;E42;BEVTURK;915;
2020;E42;BEVMAROK;1140;
2019;E42;BEVMAROK;1140;
2017;E42;BEVMAROK;1257;
2016;E42;BEVMAROK;1266;
2015;E42;BEVMAROK;1318;
2020;E42;BEVOVNW;1217;
2019;E42;BEVOVNW;1142;
2017;E42;BEVOVNW;1109;
2016;E42;BEVOVNW;1086;
2015;E42;BEVOVNW;1062;
2020;E42;BEVWEST;1981;
2019;E42;BEVWEST;1910;
2017;E42;BEVWEST;1728;
2016;E42;BEVWEST;1659;
2015;E42;BEVWEST;1603;
2020;E42;BEVAUTOCH;4669;
2019;E42;BEVAUTOCH;4737;
2017;E42;BEVAUTOCH;5010;
2016;E42;BEVAUTOCH;4908;
2015;E42;BEVAUTOCH;4845;
2020;E42;BEVSUR_P;5.1;
2019;E42;BEVSUR_P;5.0;
2017;E42;BEVSUR_P;5.2;
2016;E42;BEVSUR_P;5.5;
2015;E42;BEVSUR_P;5.6;
2020;E42;BEVANTIL_P;1.1;
2019;E42;BEVANTIL_P;1.1;
2017;E42;BEVANTIL_P;1.1;
2016;E42;BEVANTIL_P;1.2;
2015;E42;BEVANTIL_P;1.1;
2020;E42;BEVTURK_P;7.5;
2019;E42;BEVTURK_P;7.7;
2017;E42;BEVTURK_P;7.9;
2016;E42;BEVTURK_P;8.2;
2015;E42;BEVTURK_P;8.8;
2020;E42;BEVMAROK_P;10.9;
2019;E42;BEVMAROK_P;11.0;
2017;E42;BEVMAROK_P;11.8;
2016;E42;BEVMAROK_P;12.1;
2015;E42;BEVMAROK_P;12.6;
2020;E42;BEVOVNW_P;11.7;
2019;E42;BEVOVNW_P;11.0;
2017;E42;BEVOVNW_P;10.4;
2016;E42;BEVOVNW_P;10.4;
2015;E42;BEVOVNW_P;10.2;
2020;E42;BEVWEST_P;19.0;
2019;E42;BEVWEST_P;18.4;
2017;E42;BEVWEST_P;16.3;
2016;E42;BEVWEST_P;15.8;
2015;E42;BEVWEST_P;15.4;
2020;E42;BEVAUTOCH_P;44.7;
2019;E42;BEVAUTOCH_P;45.7;
2018;E42;BEVTOTAAL;10412;
2018;E42;BEVMAN;5174;
2018;E42;BEVVROUW;5238;
2018;E42;BEVMAN_P;49.7;
2018;E42;BEVVROUW_P;50.3;
2018;E42;BEVDICHT;26098;
2018;E42;BEVSUR;528;
2018;E42;BEVANTIL;117;
2018;E42;BEVTURK;824;
2018;E42;BEVMAROK;1202;
2018;E42;BEVOVNW;1126;
2018;E42;BEVWEST;1801;
2018;E42;BEVAUTOCH;4814;
2018;E42;BEVSUR_P;5.1;
2018;E42;BEVANTIL_P;1.1;
2018;E42;BEVTURK_P;7.9;
2018;E42;BEVMAROK_P;11.5;
2018;E42;BEVOVNW_P;10.8;
2018;E42;BEVWEST_P;17.3;
2018;E42;BEVAUTOCH_P;46.2;
2018;E42;BEVNW;3797;
2018;E42;BEVNW_P;36.5;
2018;E42;BEVEGNW;2233;
2018;E42;BEVEGWEST;1096;
2018;E42;BEVNSTEDELING;3895;
2018;E42;BEVNSTEDELING_P;37.4;
2018;E42;BEVOPLLAAG_P;23;
2018;E42;BEVOPLMID_P;27;
2018;E42;BEVOPLHOOG_P;50;
2018;E42;BEVHHMKIND;1223;
2018;E42;BEVHHMKIND_P;20.4;
2018;E42;BEV1P80PLUS;103;
2018;E42;BEV1P80PLUS_P;1.0;
2018;E42;BEV1P65_79V;197;
2018;E42;BEV1P65_79M;183;
2018;E42;BEV1P80PLUSV;78;
2018;E42;BEV1P80PLUSM;25;
2018;E42;BEV0_4;582;
2018;E42;BEV5_9;430;
2018;E42;BEV10_14;377;
2018;E42;BEV15_19;335;
2018;E42;BEV20_24;754;
2018;E42;BEV25_29;1518;
2018;E42;BEV30_34;1437;
2018;E42;BEV35_39;1044;
2018;E42;BEV40_44;776;
2018;E42;BEV45_49;694;
2018;E42;BEV50_54;610;
2018;E42;BEV55_59;523;
2018;E42;BEV60_64;378;
2017;E42;BEVAUTOCH_P;47.2;
2016;E42;BEVAUTOCH_P;46.8;
2015;E42;BEVAUTOCH_P;46.4;
2020;E42;BEVNW;3785;
2019;E42;BEVNW;3720;
2017;E42;BEVNW;3881;
2016;E42;BEVNW;3914;
2015;E42;BEVNW;3992;
2020;E42;BEVNW_P;36.3;
2019;E42;BEVNW_P;35.9;
2017;E42;BEVNW_P;36.5;
2016;E42;BEVNW_P;37.3;
2015;E42;BEVNW_P;38.2;
2020;E42;BEVEGNW;2235;
2019;E42;BEVEGNW;2212;
2017;E42;BEVEGNW;2277;
2016;E42;BEVEGNW;2294;
2015;E42;BEVEGNW;2354;
2020;E42;BEVEGWEST;1293;
2019;E42;BEVEGWEST;1184;
2017;E42;BEVEGWEST;1050;
2016;E42;BEVEGWEST;993;
2015;E42;BEVEGWEST;947;
2020;E42;BEVNSTEDELING;3879;
2019;E42;BEVNSTEDELING;3921;
2017;E42;BEVNSTEDELING;3955;
2016;E42;BEVNSTEDELING;3822;
2015;E42;BEVNSTEDELING;3718;
2020;E42;BEVNSTEDELING_P;37.2;
2019;E42;BEVNSTEDELING_P;37.8;
2017;E42;BEVNSTEDELING_P;37.2;
2016;E42;BEVNSTEDELING_P;36.5;
2015;E42;BEVNSTEDELING_P;35.6;
2017;E42;BEVOPLLAAG_P;23;
2016;E42;BEVOPLLAAG_P;23;
