PC6;Buurt2020;BU_NAAM;Wijk2020;WK_NAAM;Gemeente2020;GM_NAAM
1018XS;3630801;Sarphatistrook;36308;Weesperbuurt/Plantage;363;Amsterdam
1018XT;3630800;Weesperbuurt;36308;Weesperbuurt/Plantage;363;Amsterdam
1018XV;3630800;Weesperbuurt;36308;Weesperbuurt/Plantage;363;Amsterdam
1018XW;3630800;Weesperbuurt;36308;Weesperbuurt/Plantage;363;Amsterdam
1018XX;3630801;Sarphatistrook;36308;Weesperbuurt/Plantage;363;Amsterdam
1018XZ;3630801;Sarphatistrook;36308;Weesperbuurt/Plantage;363;Amsterdam
1018ZA;3630800;Weesperbuurt;36308;Weesperbuurt/Plantage;363;Amsterdam
1018ZC;3630804;Alexanderplein e.o.;36308;Weesperbuurt/Plantage;363;Amsterdam
1018ZC;3630907;Kazernebuurt;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZD;3630908;Kadijken;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZE;3630908;Kadijken;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZG;3630908;Kadijken;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZH;3630908;Kadijken;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZJ;3630908;Kadijken;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZK;3630902;Wittenburg;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZL;3630902;Wittenburg;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZM;3630908;Kadijken;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZN;3630908;Kadijken;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZP;3630908;Kadijken;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZR;3630908;Kadijken;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZS;3630908;Kadijken;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZT;3630908;Kadijken;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZV;3630803;de Plantage;36308;Weesperbuurt/Plantage;363;Amsterdam
1018ZW;3630902;Wittenburg;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZX;3630902;Wittenburg;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1018ZZ;3630902;Wittenburg;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1019AA;3633310;Bedrijvengebied Zeeburgerkade;36333;Oostelijk Havengebied;363;Amsterdam
1019AB;3633310;Bedrijvengebied Zeeburgerkade;36333;Oostelijk Havengebied;363;Amsterdam
1019AC;3633310;Bedrijvengebied Zeeburgerkade;36333;Oostelijk Havengebied;363;Amsterdam
1019AD;3633310;Bedrijvengebied Zeeburgerkade;36333;Oostelijk Havengebied;363;Amsterdam
1019AE;3633310;Bedrijvengebied Zeeburgerkade;36333;Oostelijk Havengebied;363;Amsterdam
1019AG;3633309;Bedrijvengebied Cruquiusweg;36333;Oostelijk Havengebied;363;Amsterdam
1019AH;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019AJ;3633309;Bedrijvengebied Cruquiusweg;36333;Oostelijk Havengebied;363;Amsterdam
1019AK;3633309;Bedrijvengebied Cruquiusweg;36333;Oostelijk Havengebied;363;Amsterdam
1019AL;3633309;Bedrijvengebied Cruquiusweg;36333;Oostelijk Havengebied;363;Amsterdam
1019AM;3633309;Bedrijvengebied Cruquiusweg;36333;Oostelijk Havengebied;363;Amsterdam
1019AN;3633309;Bedrijvengebied Cruquiusweg;36333;Oostelijk Havengebied;363;Amsterdam
1019AP;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019AP;3633310;Bedrijvengebied Zeeburgerkade;36333;Oostelijk Havengebied;363;Amsterdam
1019AR;3633309;Bedrijvengebied Cruquiusweg;36333;Oostelijk Havengebied;363;Amsterdam
1019AS;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019AS;3633310;Bedrijvengebied Zeeburgerkade;36333;Oostelijk Havengebied;363;Amsterdam
1019AT;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019AT;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019AT;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019AT;3633309;Bedrijvengebied Cruquiusweg;36333;Oostelijk Havengebied;363;Amsterdam
1019AV;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019AW;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019AX;3633304;Sporenburg;36333;Oostelijk Havengebied;363;Amsterdam
1019AZ;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019AZ;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019AZ;3633310;Bedrijvengebied Zeeburgerkade;36333;Oostelijk Havengebied;363;Amsterdam
1019BB;3633304;Sporenburg;36333;Oostelijk Havengebied;363;Amsterdam
1019BD;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019BD;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019BD;3633304;Sporenburg;36333;Oostelijk Havengebied;363;Amsterdam
1019BE;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019BG;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019BH;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019BJ;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019BK;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019BL;3633300;Oostelijke Handelskade;36333;Oostelijk Havengebied;363;Amsterdam
1019BM;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019BN;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019BP;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019BR;3633300;Oostelijke Handelskade;36333;Oostelijk Havengebied;363;Amsterdam
1019BS;3630900;Marine-Etablissement;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1019BT;3630900;Marine-Etablissement;36309;Oostelijke Eilanden/Kadijken;363;Amsterdam
1019BV;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019BW;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019BX;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019BZ;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019CA;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019CB;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019CC;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019CD;3633309;Bedrijvengebied Cruquiusweg;36333;Oostelijk Havengebied;363;Amsterdam
1019CD;3633310;Bedrijvengebied Zeeburgerkade;36333;Oostelijk Havengebied;363;Amsterdam
1019CE;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019CG;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019CH;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019CJ;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019CK;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019CL;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019CM;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019CN;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019CP;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019CR;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019CS;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019CT;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019CV;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019CX;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019CZ;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019DA;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019DB;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019DC;3633304;Sporenburg;36333;Oostelijk Havengebied;363;Amsterdam
1019DD;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019DE;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019DG;3633308;Bedrijvengebied Veelaan;36333;Oostelijk Havengebied;363;Amsterdam
1019DH;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019DJ;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019DK;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019DL;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019DM;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019DN;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019DP;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019DP;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019DR;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019DS;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019DT;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019DV;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019DW;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019DX;3633310;Bedrijvengebied Zeeburgerkade;36333;Oostelijk Havengebied;363;Amsterdam
1019DZ;3633310;Bedrijvengebied Zeeburgerkade;36333;Oostelijk Havengebied;363;Amsterdam
1019EA;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019EB;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019EC;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019ED;3633304;Sporenburg;36333;Oostelijk Havengebied;363;Amsterdam
1019EE;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019EG;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019EH;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019EJ;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019EK;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019EL;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019EM;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019EN;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019EP;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019ER;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019ES;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019ET;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019EV;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019EW;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019EX;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019EZ;3633304;Sporenburg;36333;Oostelijk Havengebied;363;Amsterdam
1019GA;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GB;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GC;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GD;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019GE;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GG;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GH;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GJ;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GK;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GL;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GM;3633300;Oostelijke Handelskade;36333;Oostelijk Havengebied;363;Amsterdam
1019GN;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GP;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GR;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GS;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GT;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GV;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GW;3633300;Oostelijke Handelskade;36333;Oostelijk Havengebied;363;Amsterdam
1019GX;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019GZ;3633300;Oostelijke Handelskade;36333;Oostelijk Havengebied;363;Amsterdam
1019HA;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019HB;3633300;Oostelijke Handelskade;36333;Oostelijk Havengebied;363;Amsterdam
1019HC;3633300;Oostelijke Handelskade;36333;Oostelijk Havengebied;363;Amsterdam
1019HD;3633300;Oostelijke Handelskade;36333;Oostelijk Havengebied;363;Amsterdam
1019HE;3633300;Oostelijke Handelskade;36333;Oostelijk Havengebied;363;Amsterdam
1019HG;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019HH;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019HJ;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019HK;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019HL;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019HM;3633300;Oostelijke Handelskade;36333;Oostelijk Havengebied;363;Amsterdam
1019HM;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019HN;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019HP;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019HR;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019HS;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019HT;3633307;Architectenbuurt;36333;Oostelijk Havengebied;363;Amsterdam
1019HT;3633309;Bedrijvengebied Cruquiusweg;36333;Oostelijk Havengebied;363;Amsterdam
1019HV;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019HW;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019HX;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019HZ;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019JC;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019JD;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019JE;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019JG;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019JH;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019JJ;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019JK;3633304;Sporenburg;36333;Oostelijk Havengebied;363;Amsterdam
1019JL;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019JN;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019JR;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019JT;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019JV;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019JW;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019JX;3633301;Rietlanden;36333;Oostelijk Havengebied;363;Amsterdam
1019JZ;3633304;Sporenburg;36333;Oostelijk Havengebied;363;Amsterdam
1019KA;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019KB;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019KC;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019KD;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019KE;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019KG;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019KH;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019KJ;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019KK;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019KL;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019KM;3633306;Entrepot-Noordwest;36333;Oostelijk Havengebied;363;Amsterdam
1019KN;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019KP;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019KR;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019KS;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019KT;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019KV;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019KW;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019KX;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019KZ;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019LA;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LB;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LC;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LD;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LE;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LG;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LH;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LJ;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LK;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LL;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LM;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LN;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LP;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LR;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LS;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LT;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LV;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LW;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LX;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019LZ;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019MA;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019MB;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019MC;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019MD;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019ME;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019MG;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019MH;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019MJ;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019MK;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019MN;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019MP;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019MR;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019MS;3633305;Borneo;36333;Oostelijk Havengebied;363;Amsterdam
1019NA;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019NB;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019NC;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019ND;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019NE;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019NH;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019NJ;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019NL;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019NM;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019NN;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PA;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PB;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PC;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PD;3633303;KNSM-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PE;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PG;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PH;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PJ;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PK;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PL;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PM;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PN;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PP;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PR;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PS;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PT;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PV;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PW;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PX;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019PZ;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RA;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RB;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RC;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RD;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RE;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RG;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RH;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RJ;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RK;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RL;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RM;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RN;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RP;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RR;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RS;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RT;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RV;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RW;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RX;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019RZ;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019SB;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019SC;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019SE;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019SG;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019SH;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019SJ;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
1019SK;3633302;Java-eiland;36333;Oostelijk Havengebied;363;Amsterdam
